,food,green,wood,paper_cardboard,textiles,total
2015-05-01,421964.1410514171,106119.53607168735,147762.68425346335,331532.10062945064,43952.955363825284,1051331.4173698437
2015-06-01,408976.85766097344,102867.95908067477,143279.02911784226,321525.2544613071,42633.671495104245,1019282.7718159019
2015-07-01,423390.7267538692,106506.03076459048,148384.96054715186,333030.66651067766,44165.92968679966,1055478.3142630889
2015-08-01,424111.0727501593,106701.31677991661,148699.78935069952,333789.32584426925,44273.81861773998,1057575.3233427848
2015-09-01,413331.4699762895,103975.44039325716,144868.92351532824,325161.72290873766,43126.3796508603,1030463.9364444728
2015-10-01,427800.6119315049,107628.8830180945,150000.80408749182,336730.99526027683,44667.90205967301,1066829.1963570411
2015-11-01,414688.968271859,104343.83806789486,145464.0651458336,326597.36022576375,43330.75473507574,1034424.986446427
2015-12-01,429197.60728057334,108008.15523018877,150614.0171948918,338210.8337353849,44878.65614512986,1070909.2695861687
2016-01-01,428728.4109762282,107904.16358941323,150511.89892548462,338033.8913768657,44862.50931047879,1070040.8741784706
2016-02-01,401728.47517319774,101121.76137020145,141091.17509901538,316924.60991240223,42067.78991209189,1002933.8114669087
2016-03-01,427735.9437714056,107710.93915191485,150403.9183092846,337977.1356844444,44880.02700004451,1068707.9639170938
2016-04-01,416973.38611608883,104984.31256618998,146557.62080935342,329298.3790754231,43723.582060950575,1041537.280628006
2016-05-01,429110.24173867836,108084.38159202583,151009.03018815652,339439.27786650974,45088.5455046014,1072731.4768899719
2016-06-01,418297.8406724364,105344.3571625851,147141.50249867165,330709.8063458764,43924.95169627751,1045418.4583758471
2016-07-01,430473.24722960417,108455.05790161621,151610.64617483565,340894.17070500145,45296.20150023842,1076729.323511296
2016-08-01,431154.68920256867,108640.72373750384,151912.97665190807,341626.36738026416,45400.84961585884,1078735.6065881036
2016-09-01,420176.5902135185,105858.8478040748,147986.27523555126,332762.6700540307,44219.22738644312,1051003.6106936184
2016-10-01,432406.6815843708,109565.834666816,152481.07727914193,344559.8367639304,45599.66389333407,1084613.094187593
2016-11-01,421460.8189264527,106209.10817855044,148557.80320663957,334148.25701722945,44417.46638085897,1054793.453709731
2016-12-01,433728.29037717165,109926.43783738514,153069.96432686303,345988.09353072644,45804.091515664855,1088516.8775878113
2017-01-01,438022.31883304426,110410.3106563872,154519.05708466144,347661.05804906646,46228.35077048346,1096841.095393643
2017-02-01,396230.3241072956,99888.79442950609,139833.50879434025,314667.47260778164,41847.99265355592,992468.0925924794
2017-03-01,437004.1740188338,110210.05668127997,154400.55850247724,347581.01105538086,46242.935974580105,1095438.736232552
2017-04-01,423463.7240955174,106809.91076015047,149681.80146113946,337012.8671494782,44844.56984390488,1061812.8733101904
2017-05-01,438292.3115484805,110562.7178131533,154980.10768031314,348990.7647559545,46445.287826676395,1099271.1896245778
2017-06-01,424704.97269049153,107149.88230773853,150240.9795098165,338373.652694674,45039.97671745544,1065509.463920176
2017-07-01,439569.6176040452,110912.71247484806,155556.25313401068,350393.42494156974,46646.79148892754,1103078.7996434013
2017-08-01,440221.40439532686,111091.18865823047,155849.7961862826,351107.9012299557,46749.418424930765,1105019.7088947264
2017-09-01,428856.04703888774,108207.49797669397,151767.74699704308,341878.9855924428,45517.039947437326,1076227.3175525048
2017-10-01,443776.8838896272,111985.86448644631,157109.11035911716,353962.9578349754,47133.18018482827,1113967.9967549944
2017-11-01,430084.35991553706,108544.18763962643,152322.65302547865,343231.01735411497,45711.44749353755,1079893.6654282946
2017-12-01,445040.9351090507,112332.49271469243,157680.8661103037,355356.61666284373,47333.65562312129,1117744.5662200116
2018-01-01,445679.1999581941,112507.63319964855,157970.1334650894,356062.1636474528,47435.2126328424,1119654.342903227
2018-02-01,403123.0091356528,101777.38569381568,142943.1994242583,322240.1814937972,42936.24253626781,1013020.0182837918
2018-03-01,444606.1467713623,112293.79141324954,157834.19879491552,355945.80894572457,47445.47560574481,1118125.4215309967
2018-04-01,430795.62405219907,108820.25219187369,152996.72626313966,345091.30224049237,46006.360995683586,1083710.2657433883
2018-05-01,445844.32044929813,112634.02648969382,158397.73558723778,357322.2781846575,47643.88833304648,1121842.2490439338
2018-06-01,431988.77904759994,109148.25594126107,153540.4657231266,346419.9795324074,46197.96604756552,1087295.4462919605
2018-07-01,447072.1908523276,112971.7124094752,158957.9856971007,358691.8634930495,47841.473805039335,1125535.2262569924
2018-08-01,447692.18495385186,113142.33428316409,159241.4317644334,359385.22272868623,47941.56677792804,1127402.7405080637
2018-09-01,436055.1979349136,110184.90566360524,155040.2327031435,349868.9128659137,46668.28488083162,1097817.5340484076
2018-10-01,451185.4974781779,114021.6422322331,160480.9651007456,362198.883198834,48320.35803483751,1136207.3460448282
2018-11-01,437223.60416672344,110506.779917048,155576.05280584132,351180.98579463735,46857.89246527689,1101345.3151495268
2018-12-01,452387.89904066105,114353.0177226986,161033.05538201818,363551.3529201527,48515.883693989395,1139841.20875952
2019-01-01,452995.03060563543,114520.45066532331,161312.37280571362,364236.04674344254,48614.933156487175,1141678.833976602
2019-02-01,409702.85494849243,103588.47927743022,145953.03588873125,329604.25646131416,43999.53648015422,1032848.1630561223
2019-03-01,451863.08777175023,114292.0208207145,161157.58268996768,364080.150260016,48620.43838535426,1140013.2799278027
2019-04-01,437788.7103697639,110746.64598005796,156203.3580022643,352943.213698655,47141.010004384065,1104822.938055125
2019-05-01,453040.8739132377,114617.28448427212,161701.7367060411,365415.9384295725,48813.95226261584,1143589.7857957394
2019-06-01,438923.67345553415,111060.21653339817,156728.3956127284,354232.62239555723,47327.884289097674,1108272.7922863157
2019-07-01,454208.85928556585,114940.11116207327,162242.71708468,366745.0461207598,49006.65930966813,1147143.392962747
2019-08-01,454798.61124510865,115103.22433547358,162516.41344866744,367417.91240687435,49104.280883214524,1148940.4423193384
2019-09-01,442903.24209863413,112075.30243284986,158200.16262557937,357622.70210183103,47791.10547554346,1118592.514734438
2019-10-01,458232.78871836315,115967.84063077714,163736.8463020956,370191.40018282953,49478.224359292,1157607.1001933576
2019-11-01,444014.66336714954,112383.0131921281,158717.55325501054,358895.997159594,47976.03160980932,1121987.2585836912
2019-12-01,459376.5473131542,116284.63454233328,164269.94749910606,371503.89811966615,49668.92244978519,1161103.949924045
2020-01-01,458697.3588892983,116126.544178341,164090.09531048918,371151.5016564976,49629.55489335172,1159695.0549279777
2020-02-01,429645.46419073123,108784.40408809992,153755.75919254968,347826.9779168597,46517.85123944697,1086530.4566276874
2020-03-01,457460.2485758447,115872.8860201944,163904.43008890684,370932.27232372254,49627.575491203606,1157797.412499872
2020-04-01,445617.2790474985,112852.92258453122,159583.9585845034,361109.512439586,48308.26553641926,1127471.9381925385
2020-05-01,458587.87323603244,116185.34284073648,164431.01823262402,372230.05007609143,49816.35369789402,1161250.6380833783
2020-06-01,446704.02631872497,113154.1733582197,160092.07450181321,362362.28102048126,48490.572066314446,1130803.1272655535
2020-07-01,459706.2524894628,116495.4892119642,164954.56720587006,373521.3982558999,50004.35147578665,1164682.0586389836
2020-08-01,460264.1552610784,116650.56747055698,165217.39846052934,374170.7949221117,50099.04069578665,1166401.956810063
2020-09-01,448227.9924096746,113580.82120826276,160823.4102428155,364177.351659694,48756.24666046438,1135565.8221809114
2020-10-01,461274.57670262235,117515.82928658853,166437.0865877966,376941.9482962507,50278.31990342022,1172447.7607766783
2020-11-01,449279.43074471387,113873.38342077425,161320.2729118834,365406.25724472915,48935.62073711014,1138814.9650592108
2020-12-01,462356.6192817052,117817.03053317056,166949.0405167584,378208.6986079944,50463.29368269369,1175794.6826223223
2021-01-01,466607.7662245633,118292.42161637053,167666.15809805077,379887.94663489336,50890.435515010766,1183344.7280888886
2021-02-01,421940.02754240937,106980.96290896532,151673.0630570275,343701.558455214,46049.9764076622,1070345.5883712785
2021-03-01,465359.51945899916,118035.04140132286,167473.48934960255,379651.9996144624,50886.218803364754,1181406.2686277516
2021-04-01,450788.099230556,114353.59013000362,162295.4736403252,367970.32919981406,49328.53848548827,1144736.030686187
2021-05-01,466411.7022721635,118329.07509200358,167976.79404244112,380901.36145783064,51069.211109212694,1184688.1439736513
2021-06-01,451801.9721724403,114637.04187155308,162781.0857112981,369176.2918020415,49505.250051969706,1147901.6416093027
2021-07-01,467455.0170727157,118620.88156919232,168477.13968736283,382144.43193014106,51251.435942252276,1187948.906201664
2021-08-01,467988.6374929759,118769.95398901992,168732.33110719116,382778.111369185,51344.29626579054,1189613.3302241624
2021-09-01,455613.69297281787,115610.21449107234,164197.71195512937,372449.58452191437,49954.264409104326,1157825.4683500384
2021-10-01,471313.05615866184,119607.09790133187,169916.51122998056,385474.78047040326,51708.9002975578,1198020.3460579354
2021-11-01,456619.3461476696,115891.44048951985,164680.12343067193,373648.72810151055,50130.17154173684,1160969.809711109
2021-12-01,472347.9692871932,119896.62526231345,170413.57113101907,386710.84391429677,51890.29788330373,1201259.3074781264
2022-01-01,472870.51862952416,120042.91142892168,170665.0454117033,387336.60373573384,51982.19009489597,1202897.2693007789
2022-02-01,427578.83553832,108557.48090091479,154375.53714638427,350416.18042510195,47034.478941829686,1087962.5129525505
2022-03-01,471578.5856959297,119774.45710099301,170457.49162726014,387068.95654937054,51974.11537300943,1200853.6063465627
2022-04-01,456787.3736867434,116031.9906732096,165176.55643825856,375133.83301723824,50379.620057044085,1163509.3738724939
2022-05-01,472592.3123046978,120058.64449129083,170947.40633190924,388289.77422686096,52153.64654296271,1204041.7838977214
2022-06-01,457764.2422705101,116305.96163035036,165649.2601917222,376312.26307565894,50552.99139063308,1166584.7185588747
2022-07-01,473597.6033408835,120340.70265321204,171434.4637358669,389504.48641077604,52332.42918173322,1207209.6853224717
2022-08-01,474105.19411330577,120483.21460298612,171680.8772591897,390119.436704844,52422.99668067791,1208811.7193610035
2022-09-01,461507.85807763983,117261.88401007529,167042.67419056318,379536.0140549222,50995.95388019002,1176344.3842133903
2022-10-01,477378.7147786043,121307.52218532596,172847.860749833,392779.39072935784,52783.103215450006,1217096.5916585708
2022-11-01,462464.4638494492,117530.73513993718,167508.49316033837,380699.7173302179,51167.51782800363,1179370.9273079464
2022-12-01,478363.1534467568,121584.30939047606,173327.8243136307,393978.9227141902,52960.022055912515,1220214.2319209662
2023-01-01,478860.2130167802,121724.15767742024,173570.64854027677,394586.1874413453,53049.64534499745,1221790.8520208201
2023-02-01,432965.95662319096,110070.23322200564,156992.1631137017,356947.52877746633,47996.58706833408,1104972.4688046987
2023-03-01,477520.06532734714,121443.51838063254,173346.70261988486,394283.4698419452,53037.26563837312,1219631.0218081828
2023-04-01,462512.8274163981,117641.04980785394,167964.26798845638,382097.8535074416,51406.29291479667,1181622.2916349466
2023-05-01,478484.3508123994,121715.20059737159,173819.76674934488,395468.20664890995,53212.364145598294,1222699.8889536243
2023-06-01,463442.05250330234,117902.96514786997,168420.7131359539,383241.45544767124,51575.38367332606,1184582.5699081235
2023-07-01,479440.6121416989,121984.84727873837,174290.0718547312,396647.0184081819,53386.73260303461,1225749.282286385
2023-08-01,479923.4427471881,122121.0874356616,174528.00939364493,397243.7930871608,53475.063887426644,1227291.396551082
2023-09-01,467114.5613582118,118840.87591106258,169789.78513414634,386413.0079440358,52011.92394659545,1194170.154294052
2023-10-01,483148.5477368699,122933.12351887218,175678.38772314653,399868.1171294728,53830.78396880005,1235458.9600771614
2023-11-01,468024.511797052,119097.8966977186,170239.58229048323,387542.3183343153,52179.25194320539,1197083.5610627746
2023-12-01,484084.9736131243,123197.7311671292,176141.84297110632,401032.1973230252,54003.334644594164,1238460.079718979
2024-01-01,483233.8581831211,122994.45375115861,175894.41215965472,400524.18702873704,53942.95611021818,1236589.8672328896
2024-02-01,452501.9616327262,115184.78129104801,164765.81967216407,375234.9196429671,50544.433240992614,1158231.915479898
2024-03-01,481796.4510331025,122690.31710638979,175641.21118661962,400160.85650390456,53923.33500994452,1234212.1708399612
2024-04-01,469068.91507831664,119425.33813806393,170908.5126064162,389323.456735397,52456.65869487447,1201182.8812530683
2024-05-01,482722.11667081655,122951.8344555815,176099.53407450576,401312.85608450643,54094.251456482154,1237180.5927418924
2024-06-01,469961.04408498376,119677.48018303058,171350.76092586914,390435.50768206036,52621.71621367104,1204046.5090896147
2024-07-01,483640.21290059935,123211.42197239635,176555.21484671073,402459.15316421277,54264.46174338777,1240130.4646273071
2024-08-01,484096.97032886,123340.95133883556,176783.70712707334,403035.112810237,54350.13978198809,1241606.8813869937
2024-09-01,471194.5380546269,120030.75556609104,171983.47928030667,392039.6747887192,52861.51146594915,1208109.9591556932
2024-10-01,484909.6102125646,124156.22297336435,177936.1215262572,404112.7213530096,54511.74292746498,1245626.4189926605
2024-11-01,472055.3837482627,120275.12422266067,172415.43105416457,393129.61645740824,53023.81585910838,1210899.3713416045
2024-12-01,485795.5125650781,124407.80756233948,178381.19301485067,405236.22828910564,54679.11414161562,1248499.8555729894
2025-01-01,490011.55109449255,124876.1141042829,179095.6986356605,408470.6327334703,55108.864237913695,1257562.86080582
2025-02-01,442989.3523972515,112904.83997416758,161965.87705874548,369452.4825547023,49852.08853835677,1137164.640523224
2025-03-01,488574.912785012,124571.01804272304,178838.54944234973,408096.414793234,55087.63484937297,1255168.5299126918
2025-04-01,473159.4054622513,120654.6007920797,173261.27342792082,395427.1349611528,53385.80109369279,1215888.2157370974
2025-05-01,489433.91221545846,124816.0819782043,179275.5703642522,409203.5218205637,55253.10991337919,1257982.1962918579
2025-06-01,473987.11896444985,120890.84322329034,173682.93031033163,396495.78193118895,53545.596446796415,1218602.2708760572
2025-07-01,490285.6511795805,125059.28559821908,179710.018821173,410305.0489146543,55417.89054037222,1260777.895053999
2025-08-01,490722.52515790606,125183.79793024599,179931.8689334955,410867.0679767944,55501.91366750473,1262207.1736659466
2025-09-01,477521.00057889835,121793.48307905489,175003.80435716006,399563.2734751462,53969.23113424508,1227850.7926245045
2025-10-01,493857.76721737353,125972.88714699796,181050.73065111935,413423.2599639706,55849.18307001519,1270153.8280494765
2025-11-01,478344.35540841724,122028.38193074241,175423.19209612353,400626.8174015266,54128.398400522885,1230551.1452373327
2025-12-01,494705.07794419,126214.7198545077,181482.85309968152,414519.54884108435,56013.31830092075,1272935.5180403844
2026-01-01,495132.8874424855,126336.9048685294,181701.4716601546,415074.5437969166,56096.465441528206,1274342.2732096142
2026-02-01,447601.5727061202,114220.69245793701,164314.33409497485,375406.0497021967,50742.716589539275,1152285.365550768
2026-03-01,493661.7509289906,126022.83431149153,181431.65520890948,414672.71221400856,56071.79808723613,1271860.7507506364
2026-04-01,478067.6184388482,122055.74099915783,175765.192106757,401779.167533838,54336.70849452788,1232004.427573129
2026-05-01,494491.71581979305,126260.20673913269,181857.56594533275,415755.47934064857,56234.244517589774,1274599.2123624966
2026-06-01,478867.4066859372,122284.57997449563,176176.1403837472,402824.34025031223,54493.5812775355,1234646.0485720278
2026-07-01,495314.77428334294,126495.80069198569,182280.99266764062,416832.8313853668,56396.01364929564,1277320.4126776317
2026-08-01,495730.33699348115,126614.83325966867,182495.21164385066,417378.23918673606,56477.96214299125,1278696.5832267278
2026-09-01,482346.7336841319,123173.07320968428,177477.09554254374,405848.3723976094,54911.790723683735,1243757.065557653
2026-10-01,498823.90730451746,127393.20067406297,183599.12332868477,419901.86782336194,56821.162042027856,1286539.2611726548
2026-11-01,483129.9319058228,123397.63570390313,177882.0584509254,406880.4835950909,55067.028113915556,1246357.137769658
2026-12-01,499629.8930480518,127624.39191059711,184016.3829366534,420965.7562041593,56981.24473670959,1289217.6688361713
2027-01-01,500036.8332907561,127741.19955635925,184227.48150190854,421504.347483556,57062.33887138168,1290572.2007039615
2027-02-01,452012.1733762464,115484.24920960696,166589.1192783449,381198.8358013837,51613.26800230186,1166897.645667884
2027-03-01,498526.2218831458,127416.95125941245,183943.414413222,421071.4112358572,57033.77620590558,1287991.7749975428
2027-04-01,482755.22238517704,123399.73995065175,178188.7119407365,407955.69937898155,55265.68049064732,1247565.0541461941
2027-05-01,499315.7078149722,127643.87848973961,184354.67596430116,422122.1775023453,57192.21179725481,1290628.6515686132
2027-06-01,483516.003445333,123618.50922971402,178585.52566566772,408969.98232690664,55418.68004926059,1250108.700716882
2027-07-01,500098.6241590781,127869.1055042418,184763.53893884626,423167.688728046,57349.98681261261,1293248.9441428245
2027-08-01,500493.914963843,127982.899431011,184970.389248694,423696.9762055937,57429.911895753394,1294574.091744895
2027-09-01,486937.11300861713,124491.9579005278,179865.31890713237,411947.7185748243,55831.0784339406,1259073.1868250421
2027-10-01,503547.84588160133,128751.01682935064,186059.86510089308,426189.00388412055,57769.142767714904,1302316.8744636804
2027-11-01,487682.1130833541,124706.63886303524,180256.35312097557,412949.3260209388,55982.48297711174,1261576.9140654155
2027-12-01,504314.5220850706,128972.03484642904,186462.77306948352,427221.4493479829,57925.2729836487,1304896.0523326145
2028-01-01,503322.64472784987,128731.01403199945,186156.59222573365,426575.42196663906,57845.88293024081,1302631.555882463
2028-02-01,471215.2789961356,120530.8257104663,174337.5064223557,399543.58328820445,54187.83530278124,1219815.0297199434
2028-03-01,501721.24839799135,128384.71421103796,185844.6784909892,426084.2851496154,57810.298961385444,1299845.2252110194
2028-04-01,488269.490706739,124915.08106694592,180753.6069075847,414346.9805317509,56210.28004936912,1264495.4392623897
2028-05-01,502481.5639731445,128603.68333722572,186243.65441652705,427106.9910904497,57965.053418984855,1302400.9462363317
2028-06-01,489002.2797551007,125126.20405369093,181138.59268839489,415334.22613280744,56359.73001749955,1266961.0326474933
2028-07-01,503235.6823321478,128821.0405490264,186640.3334092353,428124.6393851071,58119.16891847244,1304940.864593989
2028-08-01,503609.6289572731,128929.22968691512,186838.9728194979,428635.4662371153,58196.693302961634,1306209.991003763
2028-09-01,489997.9552661185,125418.19360074308,181685.5772056688,416751.33858626836,56576.108672897884,1270429.1733316965
2028-10-01,504260.33899718296,129702.74601197167,187932.90224914646,429585.39248449676,58342.30248599562,1309823.6822287936
2028-11-01,490702.75690292707,125622.30761565248,182061.09815820883,417718.0303175837,56722.96777772446,1272827.1607720964
2028-12-01,504985.65531428845,129912.88728485795,188319.82893740217,430581.8539433065,58493.7462405697,1312293.9717204247
2029-01-01,509172.9495059249,130375.27632052824,189032.06382885593,433821.2011705688,58925.85639171391,1321327.347217592
2029-02-01,460223.08198743954,117852.87802279345,170914.01967656706,392291.50340289023,53292.38186177764,1194573.864951468
2029-03-01,507582.06924581993,130030.32463376448,188718.85802978178,433324.3479257537,58889.23329653788,1318544.8331316574
2029-04-01,491475.48186066543,125917.64729989665,182794.48178100158,419779.13711785694,57056.9641163944,1277023.712175815
2029-05-01,508282.9034998517,130234.48559146753,189098.25460954764,434305.28624951746,59038.858104664934,1320959.7880550493
2029-06-01,492150.7809046173,126114.45720048003,183160.53869353933,420725.99604742194,57201.4530466623,1279353.2258927207
2029-07-01,508977.79343514174,130437.09269269541,189475.41480339027,435281.2756287828,59187.85456129912,1323359.4311213093
2029-08-01,509335.45812620444,130541.09071499274,189668.27937545357,435779.7376381442,59263.88146245318,1324588.447317248
2029-09-01,495457.1870331357,126958.18313975172,184398.1697793459,423610.9583225595,57602.12325932173,1288026.6215341145
2029-10-01,512315.81548039813,131290.04127602506,190730.35599962366,438211.3376019853,59595.46584378429,1332143.0162018165
2029-11-01,496131.28860109526,127154.38630577095,184762.76731388873,424554.236145291,57746.14366814888,1290348.8220341948
2029-12-01,513009.5303515792,131492.03606024623,191106.0245390897,439183.65755928896,59743.981450106876,1334535.229960311
2030-01-01,513359.7734260211,131594.09009945166,191296.0797086173,439675.8897096146,59819.21572326393,1335745.0486669687
2030-02-01,463994.80338619556,118951.00437243769,172954.70907218853,397570.0754749419,54098.06876815655,1207568.66107392
2030-03-01,511741.91743060015,131241.917665082,190972.13469523002,439155.04724312265,59779.5347343076,1332890.5517683425
2030-04-01,495490.40925042273,127087.20020740133,184970.50972680363,425411.4592597752,57917.23017924066,1290876.8086236436
2030-05-01,512421.43095166545,131440.1869489677,191342.40305477788,440115.37451491354,59926.522252994095,1335245.9177233186
2030-06-01,496145.2163801083,127278.34178275715,185327.77037174068,426338.4433163346,58059.17445633889,1293148.9463072796
2030-07-01,513095.29000378586,131636.97073208925,191710.51191996946,441070.8990449877,60072.89692689582,1337586.568627728
2030-08-01,513435.5065091859,131736.3916713292,191896.74230151213,441554.62818836235,60147.04662213583,1338770.3152925253
2030-09-01,499408.1620027334,128110.51346213372,186548.34567650917,429185.34074996365,58454.98642260066,1301707.3483139407
2030-10-01,516381.7459311605,132476.38663193138,192945.82199254454,443957.347052427,60474.948764545836,1346236.2503726094
2030-11-01,500049.3861303264,128298.08297829586,186900.40286674444,430100.74024432193,58595.45093262476,1303944.0631523135
2030-12-01,517041.626777333,132669.4929141201,193308.56940012105,444900.9303486958,60619.79748454962,1348540.4169248196
2031-01-01,517374.78355531447,132767.0553986511,193492.0870003726,445378.61374381575,60693.17412116477,1349705.7138193187
2031-02-01,467605.8967617618,120006.41548815476,174932.31215483882,402707.8156179983,54885.77624045313,1220138.216263207
2031-03-01,515724.6082593487,132406.38180292197,193155.75307890732,444830.18391569913,60649.96850898506,1346766.8955658623
2031-04-01,499328.29366206715,128209.8022836785,187077.41649302474,430889.55133193254,58757.79877998006,1304262.862550683
2031-05-01,516370.9804213246,132595.9265262872,193513.28604950217,445762.1289719205,60793.32687055615,1349035.6488395908
2031-06-01,499951.1644173518,128392.53294328632,187422.38914965937,431789.1386227273,58896.238418808134,1306451.463551833
2031-07-01,517011.9738951606,132784.05111625657,193868.7338016,446689.41323017166,60936.08751862727,1351290.2595618162
2031-08-01,517335.59317295405,132879.09637561959,194048.55817284342,447158.8449295531,61008.40635633239,1352430.4990073026
2031-09-01,503166.44564928033,129212.13834857084,188624.56716871652,434594.97527892934,59286.792319350425,1314884.9187648473
2031-10-01,520249.37861389905,133610.52980476216,195085.08795484345,449533.53625933564,61332.717174624195,1359811.2498074644
2031-11-01,503776.3957881945,129391.45411721055,188964.5153345666,435483.320374035,59423.788726025756,1317039.4743400323
2031-12-01,520877.0755399341,133795.1387013907,195435.35864748317,450449.232191254,61473.98954405499,1362030.794624117
2032-01-01,519769.9520640378,133522.5919505509,195078.10297932482,449680.7946347842,61377.39715685333,1359428.838785551
2032-02-01,486536.4474136664,124996.2173628879,182658.73112529248,421103.4338644488,57484.521817236906,1272779.3515835325
2032-03-01,518034.2927494725,133141.0744844972,194715.14682166534,449076.30380527524,61327.36938720606,1356294.1872481164
2032-04-01,503989.59245052753,129500.4998037467,189312.52071658339,436540.85518541513,59606.69710405468,1318950.1652603275
2032-05-01,518659.2311433836,133324.50434746122,195062.5289767398,449984.33657466224,61467.499872464294,1358498.1009147111
2032-06-01,504591.92497483036,129677.36079305905,189647.7248378446,437417.4083748416,59742.02477633847,1321076.443756914
2032-07-01,519279.0957767554,133506.58784346475,195407.9142865394,450887.883632701,61607.0522060607,1360688.5337455212
2032-08-01,519585.2426506667,133596.95212414055,195580.60085833026,451340.9428785959,61677.19885921642,1361780.9373709497
2032-09-01,505392.89120012196,129918.160106912,190120.17593772803,438668.6182335982,59937.21521867692,1324037.060697037
2032-10-01,520103.3757476207,134335.59148302668,196623.68589806627,452177.62508878787,61808.33610656942,1365048.614324071
2032-11-01,505969.93476877094,130088.65061877161,190446.63829102498,439525.9970766327,60070.09884868776,1326101.319603888
2032-12-01,520697.2153390229,134511.11638852183,196960.0639253027,453061.4073174,61945.368099744366,1367175.1710699918
2033-01-01,524860.9756573435,134968.56270747635,197670.32473949043,456305.1383998285,62379.613716821965,1376184.6152209607
2033-02-01,474332.8663931559,121985.82680974019,178693.16115289327,412547.8977477573,56405.28798982811,1243965.0400933747
2033-03-01,523143.8127688479,134590.3208042226,197308.38566854736,455699.5173971193,62329.061819880066,1373071.0984586172
2033-04-01,506471.41688377224,130313.71326914821,191082.254972525,441377.4255056182,60378.76978704479,1329623.5804181085
2033-05-01,523715.1523288829,134760.3167230295,197637.68605191732,456568.5541192163,62464.3447234022,1375146.0539464483
2033-06-01,507021.92952354404,130477.5863515381,191399.97559336567,442216.26813314157,60509.40889319462,1331625.1684947838
2033-07-01,524281.62514067756,134929.0147614277,197965.0422224612,457433.2015336243,62599.05907208304,1377207.9427302738
2033-08-01,524574.4387523287,135015.87779190025,198132.70797639276,457875.2934939787,62667.85068876872,1378266.168703369
2033-09-01,510142.0944761598,131272.10325132575,192565.23872546887,444939.34146946366,60889.29998977923,1339808.0779121972
2033-10-01,527427.9872351332,135731.30172948388,199145.41801192088,460196.3902460721,62985.24267603407,1385486.339898644
2033-11-01,510693.99780888355,131435.98506379614,192882.2039445795,445775.95282702486,61019.61495521934,1341807.7545995035
2033-12-01,527995.9484557601,135900.02108309753,199472.0078805938,461058.75963487837,63119.62506157829,1387546.3621159082
2034-01-01,528282.6855135869,135985.26031871233,199637.231230972,461495.3261703347,63187.69947618226,1388588.2027097882
2034-02-01,477416.4454862741,122902.09300530393,180466.29021556303,417227.80289271544,57134.116970057876,1255146.7485699144
2034-03-01,526544.7057662372,135601.26252120855,199266.2291063161,460868.9305190004,63134.43358880099,1385415.5615015633
2034-04-01,509754.98389230244,131289.82820397805,192973.2284092529,446371.42175797065,61157.02017565789,1341546.482439162
2034-05-01,527101.0401240562,135766.8701139428,199588.12430729019,461720.66338125675,63267.43330576895,1387444.131232315
2034-06-01,510291.09052255424,131449.48226408125,193283.81526912545,447193.5818766634,61285.45658201394,1343503.4265144384
2034-07-01,527652.7450296982,135931.23691838782,199908.1421378331,462568.1365988387,63399.878498219114,1389460.1391829771
2034-08-01,527931.2732801513,136014.2768485921,200070.04040410445,462997.16167992854,63466.97154880078,1390479.7237615772
2034-09-01,513376.8780586072,132234.61022562772,194434.51168583456,449883.37491268816,61661.002470404725,1351590.3773531625
2034-10-01,530756.888372373,136722.22044160299,201071.45144976204,465292.6431957099,63781.03170860305,1397624.235168051
2034-11-01,513901.86362922203,132391.2806091878,194740.57485429948,450695.2604123423,61788.09992564472,1353517.0794306963
2034-12-01,531297.1486459001,136883.51549592416,201386.80822699796,466129.52545386925,63912.096158292814,1399609.0939809843
2035-01-01,531569.8966322443,136965.00307056497,201546.3480881833,466553.188401667,63978.489713892406,1400612.925906552
2035-02-01,480372.95765247394,123783.64627167444,182185.5355915394,421784.56939029065,57846.8641451633,1265973.5730511416
2035-03-01,529805.4560888626,136573.9045078212,201164.57556520365,465902.3249567683,63922.03461562496,1397368.2957342807
2035-04-01,512897.1767894098,132227.50406548733,194804.88499758334,451230.0533216506,61917.598076376016,1353077.2172505073
2035-05-01,530334.6566062731,136732.22473669326,201475.39915187817,466728.88505328866,64051.75053553247,1399322.9160836656
2035-06-01,513407.1361369302,132380.13273980454,195104.78919456247,452027.91469013365,62042.86335497884,1354962.8361164096
2035-07-01,530859.4534616543,136889.35877667938,201784.40994044582,467551.3113979377,64180.92562227449,1401265.4591989915
2035-08-01,531124.3930561962,136968.74383265435,201940.73908939425,467967.65578440786,64246.362044498645,1402247.8938071511
2035-09-01,516453.89938412304,133154.76446930744,196239.49178082743,454681.29008537973,62413.65154889562,1362943.097268533
2035-10-01,533923.4370853693,137669.53623509037,202931.23976923467,470238.2791085192,64557.17263995099,1409319.6648381646
2035-11-01,516953.27998737805,133304.5407449887,196535.02787014062,455469.1804866651,62537.61093454539,1364799.6400237177
2035-12-01,534437.3474029285,137823.73367798346,203235.74981253763,471050.42749457934,64685.00107391446,1411232.2594619435
2036-01-01,533235.8683854997,137524.8542515734,202834.09182515828,470173.42185212835,64572.84337141864,1408341.0796857784
2036-02-01,499080.35917018575,128726.02599244061,189892.85634939448,440225.3059530882,60467.48713105092,1318392.03459616
2036-03-01,531390.2838363547,137113.92053565814,202426.76151678292,469468.39503236214,64509.7463103562,1404909.1072315143
